    0.211042664051055908E+02    0.200706725120544434E+02    0.212964702835811963E-07    0.990996718406677246E+02    0.914529383182525635E+00    0.169525694847106934E+03    0.287576502561569214E+02    0.194656953811645508E+02    0.105665409564971924E+02    0.136530245862073445E-01    0.645346999168395996E+02    0.876202404499053955E+00    0.356332218647003174E+02   -0.114987852183356390E+05   -0.601646350544151520E+01    1
    0.389807937145233154E+02    0.178142611980438232E+02    0.138395086746778565E-07    0.675193011760711670E+02    0.994976937770843506E+00    0.176601834297180176E+03    0.245675176382064819E+02    0.183163778781890869E+02    0.218567490577697754E+02    0.380445092601323887E-03    0.129361052513122559E+03    0.215794026851654053E+00    0.460079634189605713E+02   -0.114987849667719456E+05   -0.601896350544151559E+01    1
    0.365787467956542969E+02    0.211472349166870117E+02    0.190057549810270141E-07    0.581913292407989502E+02    0.124376237392425537E+00    0.160641789436340332E+02    0.273894815444946289E+02    0.176537711620330811E+02    0.785883188247680664E+01    0.135924704357487012E-02    0.170427142381668091E+03    0.196671545505523682E+00    0.912041187286376953E+02   -0.114987848425269749E+05   -0.602146350544152753E+01    1
    0.330675683021545410E+02    0.159847347736358643E+02    0.145826669118297419E-07    0.125552773475646973E+02    0.978487730026245117E-01    0.128932532072067261E+03    0.249670451879501343E+02    0.178541145324707031E+02    0.169288754463195801E+02    0.438614925878255263E-01    0.215373229980468750E+02    0.146451354026794434E+00    0.731605660915374756E+02   -0.114987847548431637E+05   -0.602396350544153325E+01    1
    0.322232100963592529E+02    0.170731668472290039E+02    0.293995306314165160E-07    0.990345776081085205E+02    0.973860859870910645E+00    0.371193051338195801E+02    0.267257757186889648E+02    0.194257218837738037E+02    0.197416865825653076E+02    0.143382939121446482E-01    0.610117256641387939E+02    0.240596592426300049E+00    0.709185719490051270E+01   -0.114987847310246925E+05   -0.602646350544152298E+01    1
    0.237227830886840820E+02    0.276707785129547119E+02    0.168031580010108270E-07    0.815546810626983643E+02    0.727388858795166016E+00    0.671269690990447998E+02    0.256149424314498901E+02    0.182867908477783203E+02    0.162411618232727051E+02    0.100632439063101611E+00    0.123267459869384766E+03    0.837008178234100342E+00    0.729821455478668213E+02   -0.114987847081003292E+05   -0.602896350544150561E+01    1
    0.279967985153198242E+02    0.298078148365020752E+02    0.137561717986455375E-07    0.627549171447753906E+02    0.812755048274993896E+00    0.373810887336730957E+01    0.289854080677032471E+02    0.197208354473114014E+02    0.244278216361999512E+02    0.138033382621898876E+00    0.160054954290390015E+03    0.970935463905334473E+00    0.870697617530822754E+02   -0.114987846775920261E+05   -0.603146350544150955E+01    1
    0.400337359905242920E+02    0.201313285827636719E+02    0.144446753270279995E-07    0.782676398754119873E+02    0.548760712146759033E+00    0.114237878322601318E+03    0.272200181484222412E+02    0.193280665874481201E+02    0.628560304641723633E+01    0.106850873333639369E-03    0.139351068735122681E+03    0.358655512332916260E+00    0.126757872104644775E+03   -0.114987846573647585E+05   -0.603396350544152682E+01    1
    0.295901296138763428E+02    0.248276405334472656E+02    0.107492231085748015E-07    0.216165363788604736E+02    0.350943863391876221E+00    0.122110011577606201E+03    0.289926650524139404E+02    0.194997401237487793E+02    0.230712151527404785E+02    0.929400855231939018E-03    0.827898788452148438E+02    0.938946366310119629E+00    0.105299642086029053E+03   -0.114987846327156967E+05   -0.603646350544153165E+01    1
    0.354771134853363037E+02    0.231105976104736328E+02    0.140041939147223969E-07    0.640576183795928955E+02    0.312354087829589844E+00    0.179303838014602661E+03    0.274818968772888184E+02    0.180128123760223389E+02    0.712805986404418945E+01    0.347822375824305349E-01    0.106269539594650269E+03    0.340517699718475342E+00    0.656697785854339600E+02   -0.114987845474660844E+05   -0.603896350544152227E+01    1
    0.355243191719055176E+02    0.131677298545837402E+02    0.254350561734998303E-07    0.363872468471527100E+02    0.199593067169189453E+00    0.141493273973464966E+03    0.240790802240371704E+02    0.167499887943267822E+02    0.175427341461181641E+02    0.409790326959108163E-03    0.108291978836059570E+03    0.160526692867279053E+00    0.107294443845748901E+03   -0.114987845194863985E+05   -0.604146350544151556E+01    1
    0.272055361270904541E+02    0.321052615642547607E+02    0.104341065417624663E-06    0.954328536987304688E+02    0.538867712020874023E-01    0.481089270114898682E+02    0.234811081886291504E+02    0.187383763790130615E+02    0.188642239570617676E+02    0.126708460550678970E+00    0.622298991680145264E+02    0.254870474338531494E+00    0.127689596414566040E+03   -0.114987844326972208E+05   -0.604396350544152039E+01    1
    0.294395802021026611E+02    0.293208842277526855E+02    0.148253600344684484E-07    0.620392560958862305E+02    0.281235098838806152E+00    0.604746079444885254E+02    0.259049117565155029E+02    0.189426119327545166E+02    0.169521856307983398E+02    0.217835933146904833E-02    0.711502611637115479E+02    0.155792772769927979E+00    0.120358786582946777E+03   -0.114987842483948734E+05   -0.604646350544152966E+01    1
    0.219789526462554932E+02    0.144266109466552734E+02    0.191724305656057800E-07    0.695860147476196289E+02    0.791724145412445068E+00    0.803933143615722656E+00    0.285980423688888550E+02    0.181458621025085449E+02    0.212363064289093018E+02    0.363776904487919748E-02    0.924875664710998535E+02    0.962813735008239746E+00    0.120587890148162842E+03   -0.114987841349118553E+05   -0.604896350544152206E+01    1
    0.265095767974853516E+02    0.252749531269073486E+02    0.161681512828330144E-07    0.832554996013641357E+02    0.516410171985626221E+00    0.132542699575424194E+03    0.244355704784393311E+02    0.191750812530517578E+02    0.831250190734863281E+01    0.978153984745692810E-03    0.963885605335235596E+02    0.368171334266662598E-01    0.845219743251800537E+02   -0.114987840867677951E+05   -0.605146350544152156E+01    1
    0.249832568168640137E+02    0.313926439285278320E+02    0.267966092582257457E-07    0.947929382324218750E+02    0.591808676719665527E+00    0.431793057918548584E+02    0.262716337442398071E+02    0.182397320270538330E+02    0.228167331218719482E+02    0.126307871354255901E-01    0.126797804832458496E+03    0.720029056072235107E+00    0.780126392841339111E+02   -0.114987839964237628E+05   -0.605396350544152995E+01    1
    0.211813089847564697E+02    0.172895615100860596E+02    0.277956986366957398E-07    0.985108971595764160E+02    0.539533555507659912E+00    0.352336049079895020E+01    0.265950845479965210E+02    0.165818910598754883E+02    0.194947767257690430E+02    0.455837092556831358E+00    0.181089019775390625E+02    0.704846739768981934E+00    0.140943742990493774E+03   -0.114987837657428590E+05   -0.605646350544151790E+01    1
    0.391737864017486572E+02    0.241240947246551514E+02    0.160917239373416583E-07    0.437178254127502441E+02    0.864556074142456055E+00    0.334231138229370117E+01    0.279288351535797119E+02    0.182326576709747314E+02    0.651152133941650391E+01    0.567481915980309892E-02    0.789408338069915771E+02    0.759498834609985352E+00    0.166040893793106079E+03   -0.114987837466609508E+05   -0.605896350544151829E+01    1
    0.397915503978729248E+02    0.158067624568939209E+02    0.545808183449560793E-07    0.804571628570556641E+02    0.227785348892211914E+00    0.146056140661239624E+03    0.243158538341522217E+02    0.193915522098541260E+02    0.113744950294494629E+02    0.488011248493655653E-01    0.153611000776290894E+03    0.152938663959503174E+00    0.710045850276947021E+02   -0.114987835938628650E+05   -0.606146350544153112E+01    1
    0.241248486042022705E+02    0.326255326271057129E+02    0.150711986015932229E-07    0.700483202934265137E+02    0.229905426502227783E+00    0.666655433177947998E+02    0.249861943721771240E+02    0.166019749641418457E+02    0.207645010948181152E+02    0.628185050521492871E+00    0.649383723735809326E+02    0.181474268436431885E+00    0.101984131336212158E+02   -0.114987835678918946E+05   -0.606396350544153950E+01    1
    0.278891239166259766E+02    0.276139121055603027E+02    0.351855856628981803E-07    0.992089271545410156E+02    0.633635640144348145E+00    0.142453730106353760E+03    0.260952638387680054E+02    0.172133131027221680E+02    0.681271076202392578E+01    0.808601223390903900E+00    0.394618928432464600E+02    0.658516883850097656E-01    0.160126976966857910E+03   -0.114987834910333859E+05   -0.606646350544153368E+01    1
    0.366871294975280762E+02    0.297748856544494629E+02    0.134336667506667872E-07    0.217950344085693359E+02    0.624140381813049316E+00    0.104680502414703369E+03    0.237537769079208374E+02    0.166913697719573975E+02    0.233334147930145264E+02    0.265930390339933709E+00    0.157582215070724487E+03    0.252744674682617188E+00    0.932547104358673096E+02   -0.114987827910791402E+05   -0.606896350544153407E+01    1
    0.354207835197448730E+02    0.228927342891693115E+02    0.305365611312281276E-07    0.486908316612243652E+02    0.852814912796020508E-01    0.103836282491683960E+03    0.267506229877471924E+02    0.172901582717895508E+02    0.242165756225585938E+02    0.419072057119834133E-03    0.888874518871307373E+02    0.854010462760925293E+00    0.842664563655853271E+02   -0.114987827200421707E+05   -0.607146350544153712E+01    1
    0.348189768791198730E+02    0.267912392616271973E+02    0.102906730656672857E-07    0.301368594169616699E+02    0.808892726898193359E+00    0.772429740428924561E+02    0.289033571481704712E+02    0.197093312740325928E+02    0.112258195877075195E+02    0.387525023507332561E-02    0.679594945907592773E+02    0.426109254360198975E+00    0.169807004928588867E+02   -0.114987820912187235E+05   -0.607396350544151886E+01    1
    0.347411963939666748E+02    0.212595694065093994E+02    0.127976166547058165E-07    0.311168253421783447E+02    0.965526521205902100E+00    0.416178846359252930E+02    0.235457966327667236E+02    0.190244157314300537E+02    0.121850681304931641E+02    0.948534573842213340E-03    0.925971937179565430E+02    0.619505703449249268E+00    0.554559051990509033E+02   -0.114987820799281126E+05   -0.607646350544150149E+01    1
    0.267888329029083252E+02    0.216627435684204102E+02    0.761344660833072206E-07    0.950464427471160889E+02    0.995089113712310791E+00    0.895766508579254150E+02    0.255914827585220337E+02    0.189407868385314941E+02    0.203747832775115967E+02    0.238467788265555591E-01    0.141180045604705811E+03    0.821191012859344482E+00    0.123798547983169556E+03   -0.114987819544825416E+05   -0.607896350544150277E+01    1
    0.274974403381347656E+02    0.228895251750946045E+02    0.688068163876555169E-07    0.981212675571441650E+02    0.879832327365875244E+00    0.170699579715728760E+03    0.272970397472381592E+02    0.166231112480163574E+02    0.132501184940338135E+02    0.812762853127686064E-02    0.125813723802566528E+03    0.154925704002380371E+00    0.112234321832656860E+03   -0.114987819241985308E+05   -0.608146350544151737E+01    1
    0.314511296749114990E+02    0.175195162296295166E+02    0.129084736116708758E-07    0.572152256965637207E+02    0.349994242191314697E+00    0.115834414958953857E+03    0.234630676507949829E+02    0.167706203460693359E+02    0.166798174381256104E+02    0.267592111614204375E-01    0.524494493007659912E+02    0.459895849227905273E+00    0.112702013254165649E+03   -0.114987818269711279E+05   -0.608396350544153197E+01    1
    0.271964440345764160E+02    0.182324390411376953E+02    0.410443924836585055E-07    0.690003454685211182E+02    0.923232793807983398E+00    0.111545326709747314E+03    0.271681782007217407E+02    0.190250284671783447E+02    0.149427413940429688E+02    0.506355318176534563E+00    0.128474872112274170E+03    0.612951993942260742E+00    0.955490934848785400E+02   -0.114987817724273991E+05   -0.608646350544153236E+01    1
    0.341492412090301514E+02    0.186222283840179443E+02    0.336840524926553485E-07    0.110598087310791016E+02    0.745973050594329834E+00    0.707922828197479248E+02    0.271419701576232910E+02    0.184670469760894775E+02    0.166306078433990479E+02    0.486850179251728174E-01    0.168123854398727417E+03    0.827294170856475830E+00    0.819828772544860840E+02   -0.114987816220089207E+05   -0.608896350544152032E+01    1
    0.266685483455657959E+02    0.270085172653198242E+02    0.244056842228370626E-07    0.502895891666412354E+02    0.848065078258514404E+00    0.172985562086105347E+03    0.265239849090576172E+02    0.186831865310668945E+02    0.171813142299652100E+02    0.605758834941041213E+00    0.122901928424835205E+03    0.488966882228851318E+00    0.794677913188934326E+02   -0.114987812650151354E+05   -0.609146350544151804E+01    1
    0.354526052474975586E+02    0.155422561168670654E+02    0.357440354998783932E-07    0.614947021007537842E+02    0.881010115146636963E+00    0.120582675933837891E+03    0.248454406261444092E+02    0.192894046306610107E+02    0.124714267253875732E+02    0.170259193876854455E-03    0.652928102016448975E+02    0.464816629886627197E+00    0.401951766014099121E+02   -0.114987812645067079E+05   -0.609396350544151844E+01    1
    0.372113273143768311E+02    0.216151635646820068E+02    0.413423118151233670E-07    0.666398167610168457E+02    0.233244836330413818E+00    0.147257373332977295E+03    0.235370157957077026E+02    0.199131574630737305E+02    0.129691278934478760E+02    0.904498363466352262E+00    0.365014207363128662E+02    0.375132918357849121E+00    0.911663961410522461E+02   -0.114987810450268098E+05   -0.609646350544151083E+01    1
    0.354223654270172119E+02    0.215265350341796875E+02    0.278132828601465388E-07    0.478720963001251221E+02    0.845193207263946533E+00    0.749038517475128174E+02    0.260420320034027100E+02    0.197417464256286621E+02    0.635197043418884277E+01    0.256268496502074991E-01    0.440437710285186768E+02    0.619763910770416260E+00    0.649181699752807617E+02   -0.114987809801179428E+05   -0.609896350544150234E+01    1
    0.408210692405700684E+02    0.239781622886657715E+02    0.557343061228249981E-07    0.757088959217071533E+02    0.806129693984985352E+00    0.912170684337615967E+02    0.279133130311965942E+02    0.193275797367095947E+02    0.578142762184143066E+01    0.235654679268518047E+00    0.177365684509277344E+02    0.883470892906188965E+00    0.464349603652954102E+02   -0.114987809719347333E+05   -0.610146350544149918E+01    1
    0.340632233619689941E+02    0.316452031135559082E+02    0.265440169616213323E-07    0.539960563182830811E+02    0.606532156467437744E+00    0.756214392185211182E+02    0.255838087797164917E+02    0.198072037696838379E+02    0.231579053401947021E+02    0.444913775032461725E-01    0.156065200567245483E+03    0.288849472999572754E-01    0.667692482471466064E+02   -0.114987809469532658E+05   -0.610396350544150579E+01    1
    0.213207492828369141E+02    0.258614258766174316E+02    0.289369796843975718E-07    0.630183517932891846E+02    0.324793577194213867E+00    0.135694123506546021E+03    0.253822032213211060E+02    0.164348700046539307E+02    0.710245728492736816E+01    0.201208943059608949E-03    0.156962217092514038E+03    0.924818933010101318E+00    0.797960400581359863E+02   -0.114987807650375053E+05   -0.610646350544152394E+01    1
    0.366575298309326172E+02    0.291239933967590332E+02    0.780228282894670723E-07    0.981839358806610107E+02    0.738239824771881104E+00    0.383871102333068848E+02    0.281197379827499390E+02    0.178483006954193115E+02    0.109784400463104248E+02    0.150239221070862933E+00    0.172662023305892944E+03    0.994356453418731689E+00    0.205905032157897949E+02   -0.114987807180460895E+05   -0.610896350544153233E+01    1
    0.302585027217864990E+02    0.268364112377166748E+02    0.357669229242752848E-07    0.230561435222625732E+02    0.633292794227600098E-01    0.397221636772155762E+02    0.260838841199874878E+02    0.163973784446716309E+02    0.171267378330230713E+02    0.920600137418055124E-02    0.141794550418853760E+03    0.239945769309997559E+00    0.626212334632873535E+02   -0.114987806303651050E+05   -0.611146350544151318E+01    1
    0.282798049449920654E+02    0.252454118728637695E+02    0.397487532404463144E-07    0.985562205314636230E+02    0.848193168640136719E-01    0.131114444732666016E+03    0.267392761707305908E+02    0.177971994876861572E+02    0.141292846202850342E+02    0.556957366986511437E+00    0.909283876419067383E+01    0.659254431724548340E+00    0.128707644939422607E+03   -0.114987804095595820E+05   -0.611396350544150202E+01    1
    0.255608603954315186E+02    0.233840780258178711E+02    0.129155124064635378E-07    0.201479017734527588E+02    0.170869946479797363E+00    0.127163025140762329E+03    0.248820838928222656E+02    0.181856033802032471E+02    0.533654689788818359E+01    0.112656656764260920E-02    0.949344170093536377E+02    0.757957756519317627E+00    0.111141514778137207E+02   -0.114987802232478098E+05   -0.611646350544151840E+01    1
    0.317019889354705811E+02    0.227870934009552002E+02    0.385627971240394824E-07    0.890621840953826904E+02    0.332053303718566895E+00    0.136183712482452393E+03    0.242179260253906250E+02    0.174628949165344238E+02    0.197647058963775635E+02    0.627958518066073839E-03    0.603743684291839600E+02    0.653829395771026611E+00    0.670562446117401123E+02   -0.114987802053577761E+05   -0.611896350544151613E+01    1
    0.358514556884765625E+02    0.309864215850830078E+02    0.485187661511424125E-07    0.977912962436676025E+02    0.896489024162292480E-01    0.166884137392044067E+03    0.238996064662933350E+02    0.186788086891174316E+02    0.246901512145996094E+02    0.676168598941263577E-01    0.169250510931015015E+03    0.634015262126922607E+00    0.114849733114242554E+03   -0.114987800511111182E+05   -0.612146350544151030E+01    1
    0.273331615924835205E+02    0.190190141201019287E+02    0.132269648477007302E-07    0.306650221347808838E+02    0.697857916355133057E+00    0.339005577564239502E+02    0.263143084049224854E+02    0.174685561656951904E+02    0.248706161975860596E+02    0.896204994901219770E-01    0.102618677616119385E+03    0.304053544998168945E+00    0.422607886791229248E+02   -0.114987800361810187E+05   -0.612396350544150803E+01    1
    0.404662177562713623E+02    0.165820078849792480E+02    0.369886316930167407E-07    0.412619233131408691E+02    0.817499160766601562E+00    0.119828438758850098E+03    0.276119207143783569E+02    0.179777743816375732E+02    0.186288726329803467E+02    0.259404570052454486E+00    0.176409584283828735E+03    0.717889845371246338E+00    0.100452976226806641E+03   -0.114987800177975096E+05   -0.612646350544151108E+01    1
    0.317046830654144287E+02    0.149637751579284668E+02    0.574426448965503073E-07    0.688929736614227295E+02    0.949851691722869873E+00    0.116334067583084106E+03    0.270903140306472778E+02    0.192767825126647949E+02    0.196554887294769287E+02    0.599643411658148870E-01    0.997632408142089844E+02    0.755225300788879395E+00    0.268551349639892578E+02   -0.114987800017508780E+05   -0.612896350544151858E+01    1
    0.393271765708923340E+02    0.322743587493896484E+02    0.582153531862185777E-07    0.927010953426361084E+02    0.728092789649963379E-01    0.727568936347961426E+02    0.289837522506713867E+02    0.193222427368164062E+02    0.187404763698577881E+02    0.198386363187861431E+00    0.623342049121856689E+02    0.867097496986389160E+00    0.895549249649047852E+02   -0.114987799533188172E+05   -0.613146350544150476E+01    1
    0.370720682144165039E+02    0.145278387069702148E+02    0.641884620594797261E-07    0.818430960178375244E+02    0.314599275588989258E-02    0.945675766468048096E+02    0.236009560823440552E+02    0.171233315467834473E+02    0.235149240493774414E+02    0.433259005645070423E-03    0.145395405292510986E+03    0.580820143222808838E+00    0.102591190338134766E+03   -0.114987798156691024E+05   -0.613396350544150160E+01    1
    0.361479983329772949E+02    0.328748385906219482E+02    0.318349852917484536E-07    0.271508574485778809E+02    0.437981069087982178E+00    0.867943203449249268E+02    0.257590321302413940E+02    0.199963448047637939E+02    0.590637326240539551E+01    0.617301797288791741E-03    0.562397003173828125E+02    0.277514219284057617E+00    0.146141885519027710E+03   -0.114987797618505847E+05   -0.613646350544149932E+01    1
    0.302072880268096924E+02    0.329689328670501709E+02    0.209259942627502188E-06    0.580362677574157715E+01    0.657674372196197510E+00    0.132280819416046143E+03    0.243938896656036377E+02    0.185113348960876465E+02    0.152317774295806885E+02    0.841795156925194757E-02    0.770900237560272217E+02    0.116036832332611084E+00    0.773281180858612061E+02   -0.114987796977670259E+05   -0.613896350544150327E+01    1
    0.381593511104583740E+02    0.273060600757598877E+02    0.338307895677527669E-07    0.428224086761474609E+02    0.411348998546600342E+00    0.847789514064788818E+02    0.288826698064804077E+02    0.194988598823547363E+02    0.124887132644653320E+02    0.464816087545352914E-03    0.134750747680664062E+02    0.811062335968017578E+00    0.179174104928970337E+03   -0.114987792748339616E+05   -0.614146350544151343E+01    1
    0.384661695957183838E+02    0.206533234119415283E+02    0.299598977668230980E-07    0.195789575576782227E+02    0.794467031955718994E+00    0.135892542600631714E+03    0.264671857357025146E+02    0.176121683120727539E+02    0.869265317916870117E+01    0.661874649242476798E-01    0.469243025779724121E+02    0.115643560886383057E+00    0.146761636734008789E+03   -0.114987788240659647E+05   -0.614396350544152714E+01    1
    0.290888795852661133E+02    0.236164455413818359E+02    0.128920151293178075E-07    0.240691423416137695E+02    0.117201030254364014E+00    0.585054051876068115E+02    0.231727160215377808E+02    0.177824230194091797E+02    0.180589258670806885E+02    0.401511304039023353E-01    0.271665072441101074E+02    0.347162902355194092E+00    0.918395769596099854E+02   -0.114987786202452116E+05   -0.614646350544152309E+01    1
    0.372069213390350342E+02    0.207707135677337646E+02    0.374724930181884589E-07    0.828273594379425049E+02    0.188538014888763428E+00    0.136695080995559692E+03    0.258631354570388794E+02    0.185421822071075439E+02    0.190347766876220703E+02    0.788520800663294798E-03    0.123576107025146484E+03    0.112613260746002197E+00    0.564276373386383057E+02   -0.114987785164599445E+05   -0.614896350544151282E+01    1
    0.219651255607604980E+02    0.277624111175537109E+02    0.105934874786608987E-06    0.912562131881713867E+02    0.850292563438415527E+00    0.335647237300872803E+02    0.263893333673477173E+02    0.175220308303833008E+02    0.210556125640869141E+02    0.133068400279349103E+00    0.179776024818420410E+03    0.770901858806610107E+00    0.799845349788665771E+02   -0.114987784764936987E+05   -0.615146350544152742E+01    1
    0.409532055854797363E+02    0.139244239330291748E+02    0.485037725202991486E-07    0.249194920063018799E+02    0.610833525657653809E+00    0.822109830379486084E+02    0.267138280868530273E+02    0.197253732681274414E+02    0.143547677993774414E+02    0.203935497391317701E-01    0.100610325336456299E+03    0.924500405788421631E+00    0.993355786800384521E+02   -0.114987773126748834E+05   -0.615396350544151360E+01    1
    0.299067089557647705E+02    0.228006963729858398E+02    0.341608044673493113E-07    0.705477178096771240E+02    0.236924290657043457E+00    0.440255534648895264E+02    0.272126256227493286E+02    0.176088006496429443E+02    0.102112674713134766E+02    0.163196506383236767E-01    0.994656658172607422E+02    0.335374653339385986E+00    0.512937927246093750E+02   -0.114987767993923972E+05   -0.615646350544150067E+01    1
    0.305964825153350830E+02    0.182390575408935547E+02    0.244639286395696242E-07    0.524080157279968262E+02    0.114919602870941162E+00    0.832679986953735352E+02    0.236914795637130737E+02    0.168551819324493408E+02    0.123217046260833740E+02    0.443571217585955802E+00    0.145110597610473633E+03    0.951966464519500732E+00    0.381045341491699219E+02   -0.114987762627189513E+05   -0.615896350544150195E+01    1
    0.235434315204620361E+02    0.314035098552703857E+02    0.484182404314788026E-07    0.391160428524017334E+02    0.503348946571350098E+00    0.133622782230377197E+03    0.282227673530578613E+02    0.190710864067077637E+02    0.100739383697509766E+02    0.221011054008295762E-03    0.138069047927856445E+03    0.584921956062316895E+00    0.114822095632553101E+03   -0.114987762505818064E+05   -0.616146350544151922E+01    1
    0.267090711593627930E+02    0.186520330905914307E+02    0.401229924679486445E-07    0.454665899276733398E+02    0.824840605258941650E+00    0.175880244970321655E+03    0.242277933359146118E+02    0.163669652938842773E+02    0.514578580856323242E+01    0.233999030429154429E-03    0.113927074670791626E+03    0.115314126014709473E-01    0.139517891407012939E+03   -0.114987760127492711E+05   -0.616396350544152849E+01    1
    0.334675536155700684E+02    0.138353698253631592E+02    0.626434224455059082E-07    0.732058703899383545E+02    0.519627153873443604E+00    0.105770874023437500E+02    0.241367176771163940E+02    0.190182325839996338E+02    0.192932844161987305E+02    0.584197053780614942E-01    0.455805802345275879E+02    0.537772178649902344E-01    0.113370484113693237E+03   -0.114987757726284526E+05   -0.616646350544150668E+01    1
    0.256274912357330322E+02    0.270085530281066895E+02    0.152440366809701682E-07    0.880680084228515625E+01    0.773979067802429199E+00    0.653151369094848633E+02    0.230468242168426514E+02    0.183293328285217285E+02    0.953967809677124023E+01    0.171159708015484639E-03    0.131501777172088623E+03    0.162148773670196533E+00    0.344169151782989502E+02   -0.114987757583352577E+05   -0.616896350544149996E+01    1
    0.308994565010070801E+02    0.130561881065368652E+02    0.242694976589369233E-07    0.246060848236083984E+02    0.793734312057495117E+00    0.824479937553405762E+01    0.235070898532867432E+02    0.189334404468536377E+02    0.111787378787994385E+02    0.105520974836535204E-03    0.616927814483642578E+02    0.206368029117584229E+00    0.128825758695602417E+03   -0.114987755634728619E+05   -0.617146350544152167E+01    1
    0.384448478221893311E+02    0.323982088565826416E+02    0.264085952413921143E-04    0.998278260231018066E+01    0.747920870780944824E-01    0.156234287023544312E+03    0.271626764535903931E+02    0.173045864105224609E+02    0.658937692642211914E+01    0.134478486003661215E-01    0.315032958984375000E+02    0.588629126548767090E+00    0.399762868881225586E+01   -0.114987755322923294E+05   -0.617396350544153449E+01    1
    0.248612282276153564E+02    0.304205350875854492E+02    0.613521626259741409E-07    0.523102164268493652E+02    0.906477928161621094E+00    0.576439440250396729E+02    0.272495059967041016E+02    0.173786239624023438E+02    0.839982151985168457E+01    0.645610902440282245E-03    0.629120278358459473E+02    0.548136591911315918E+00    0.222625279426574707E+02   -0.114987749600570132E+05   -0.617646350544151179E+01    1
